Phi[deg],Theta[deg],mag(GainTotal)
-139,33,0.346759
-138,33,0.34683
-137,33,0.3469
-136,33,0.346971
-135,33,0.347041
-134,33,0.347111
-133,33,0.347181
-132,33,0.347251
-131,33,0.34732
-130,33,0.34739
-129,33,0.347459
-128,33,0.347527
-127,33,0.347596
-126,33,0.347664
-125,33,0.347731
-124,33,0.347799
-123,33,0.347866
-122,33,0.347932
-121,33,0.347999
-120,33,0.348065
-119,33,0.34813
-118,33,0.348196
-117,33,0.34826
-116,33,0.348325
-115,33,0.348389
-114,33,0.348453
-113,33,0.348517
-112,33,0.34858
-111,33,0.348644
-110,33,0.348707
-109,33,0.34877
-108,33,0.348832
-107,33,0.348895
-106,33,0.348957
-105,33,0.34902
-104,33,0.349082
-103,33,0.349145
-102,33,0.349207
-101,33,0.349269
-100,33,0.349332
-99,33,0.349395
-98,33,0.349458
-97,33,0.349521
-96,33,0.349584
-95,33,0.349648
-94,33,0.349712
-93,33,0.349776
-92,33,0.349841
-91,33,0.349906
-90,33,0.349971
-89,33,0.350037
-88,33,0.350103
-87,33,0.35017
-86,33,0.350238
-85,33,0.350306
-84,33,0.350374
-83,33,0.350443
-82,33,0.350513
-81,33,0.350583
-80,33,0.350654
-79,33,0.350726
-78,33,0.350798
-77,33,0.350871
-76,33,0.350945
-75,33,0.35102
-74,33,0.351095
-73,33,0.35117
-72,33,0.351247
-71,33,0.351324
-70,33,0.351402
-69,33,0.35148
-68,33,0.351559
-67,33,0.351639
-66,33,0.351719
-65,33,0.3518
-64,33,0.351882
-63,33,0.351964
-62,33,0.352047
-61,33,0.35213
-60,33,0.352214
-59,33,0.352299
-58,33,0.352383
-57,33,0.352469
-56,33,0.352555
-55,33,0.352641
-54,33,0.352728
-53,33,0.352815
-52,33,0.352902
-51,33,0.35299
-50,33,0.353078
-49,33,0.353166
-48,33,0.353255
-47,33,0.353343
-46,33,0.353432
-45,33,0.353521
-44,33,0.353611
-43,33,0.3537
-42,33,0.35379
-41,33,0.353879
-40,33,0.353969
-39,33,0.354059
-38,33,0.354148
-37,33,0.354238
-36,33,0.354328
-35,33,0.354417
-34,33,0.354506
-33,33,0.354596
-32,33,0.354685
-31,33,0.354774
-30,33,0.354862
-29,33,0.354951
-28,33,0.355039
-27,33,0.355127
-26,33,0.355214
-25,33,0.355302
-24,33,0.355388
-23,33,0.355475
-22,33,0.35556
-21,33,0.355646
-20,33,0.35573
-19,33,0.355815
-18,33,0.355898
-17,33,0.355981
-16,33,0.356063
-15,33,0.356144
-14,33,0.356224
-13,33,0.356304
-12,33,0.356382
-11,33,0.35646
-10,33,0.356536
-9,33,0.356611
-8,33,0.356686
-7,33,0.356758
-6,33,0.35683
-5,33,0.3569
-4,33,0.356968
-3,33,0.357035
-2,33,0.357101
-1,33,0.357164
0,33,0.357226
1,33,0.357286
2,33,0.357344
3,33,0.3574
4,33,0.357454
5,33,0.357505
6,33,0.357554
7,33,0.357601
8,33,0.357646
9,33,0.357688
10,33,0.357727
11,33,0.357763
12,33,0.357797
13,33,0.357828
14,33,0.357856
15,33,0.357881
16,33,0.357902
17,33,0.357921
18,33,0.357936
19,33,0.357949
20,33,0.357957
21,33,0.357962
22,33,0.357964
23,33,0.357962
24,33,0.357957
25,33,0.357948
26,33,0.357935
27,33,0.357919
28,33,0.357899
29,33,0.357875
30,33,0.357847
31,33,0.357816
32,33,0.357781
33,33,0.357742
34,33,0.357699
35,33,0.357652
36,33,0.357602
37,33,0.357548
38,33,0.35749
39,33,0.357428
40,33,0.357363
41,33,0.357294
42,33,0.357222
43,33,0.357146
44,33,0.357066
45,33,0.356983
46,33,0.356897
47,33,0.356808
48,33,0.356715
49,33,0.356619
50,33,0.35652
51,33,0.356419
52,33,0.356314
53,33,0.356207
54,33,0.356097
55,33,0.355984
56,33,0.355869
57,33,0.355752
58,33,0.355632
59,33,0.355511
60,33,0.355387
61,33,0.355262
62,33,0.355134
63,33,0.355005
64,33,0.354875
65,33,0.354743
66,33,0.35461
67,33,0.354476
68,33,0.35434
69,33,0.354204
70,33,0.354067
71,33,0.353929
72,33,0.353791
73,33,0.353652
74,33,0.353512
75,33,0.353373
76,33,0.353233
77,33,0.353093
78,33,0.352953
79,33,0.352813
80,33,0.352673
81,33,0.352533
82,33,0.352394
83,33,0.352255
84,33,0.352117
85,33,0.351979
86,33,0.351842
87,33,0.351705
88,33,0.351569
89,33,0.351434
90,33,0.351299
91,33,0.351166
92,33,0.351033
93,33,0.350901
94,33,0.35077
95,33,0.35064
96,33,0.350511
97,33,0.350383
98,33,0.350256
99,33,0.35013
100,33,0.350006
101,33,0.349882
102,33,0.349759
103,33,0.349637
104,33,0.349516
105,33,0.349397
106,33,0.349278
107,33,0.349161
108,33,0.349044
109,33,0.348929
110,33,0.348814
111,33,0.348701
112,33,0.348589
113,33,0.348478
114,33,0.348368
115,33,0.348258
116,33,0.34815
117,33,0.348043
118,33,0.347937
119,33,0.347832
120,33,0.347729
121,33,0.347626
122,33,0.347524
123,33,0.347423
124,33,0.347324
125,33,0.347225
126,33,0.347128
127,33,0.347032
128,33,0.346937
129,33,0.346843
130,33,0.346751
131,33,0.346659
132,33,0.346569
133,33,0.346481
134,33,0.346394
135,33,0.346308
136,33,0.346223
137,33,0.34614
138,33,0.346059
139,33,0.345979
140,33,0.345901
141,33,0.345824
142,33,0.345749
143,33,0.345676
144,33,0.345605
145,33,0.345535
146,33,0.345468
147,33,0.345402
148,33,0.345339
149,33,0.345277
150,33,0.345218
151,33,0.34516
152,33,0.345105
153,33,0.345052
154,33,0.345002
155,33,0.344954
156,33,0.344908
157,33,0.344864
158,33,0.344823
159,33,0.344785
160,33,0.344749
161,33,0.344715
162,33,0.344684
163,33,0.344656
164,33,0.34463
165,33,0.344607
166,33,0.344587
167,33,0.344569
168,33,0.344554
169,33,0.344542
170,33,0.344532
171,33,0.344525
172,33,0.34452
173,33,0.344519
174,33,0.34452
175,33,0.344523
176,33,0.34453
177,33,0.344538
178,33,0.34455
179,33,0.344564
180,33,0.34458
-180,34,0.366088
-179,34,0.366111
-178,34,0.366137
-177,34,0.366165
-176,34,0.366196
-175,34,0.366229
-174,34,0.366265
-173,34,0.366303
-172,34,0.366343
-171,34,0.366386
-170,34,0.366431
-169,34,0.366478
-168,34,0.366527
-167,34,0.366579
-166,34,0.366632
-165,34,0.366687
-164,34,0.366743
-163,34,0.366802
-162,34,0.366862
-161,34,0.366924
-160,34,0.366987
-159,34,0.367051
-158,34,0.367117
-157,34,0.367184
-156,34,0.367253
-155,34,0.367322
-154,34,0.367392
-153,34,0.367464
-152,34,0.367536
-151,34,0.367609
-150,34,0.367682
-149,34,0.367757
-148,34,0.367832
-147,34,0.367907
-146,34,0.367983
-145,34,0.368059
-144,34,0.368135
-143,34,0.368212
-142,34,0.368289
-141,34,0.368366
-140,34,0.368443
-139,34,0.36852
-138,34,0.368597
-137,34,0.368674
-136,34,0.36875
-135,34,0.368827
-134,34,0.368903
-133,34,0.368979
-132,34,0.369055
-131,34,0.36913
-130,34,0.369206
-129,34,0.36928
-128,34,0.369355
-127,34,0.369428
-126,34,0.369502
-125,34,0.369575
-124,34,0.369647
-123,34,0.36972
-122,34,0.369791
-121,34,0.369862
-120,34,0.369933
-119,34,0.370003
-118,34,0.370073
-117,34,0.370142
-116,34,0.370211
-115,34,0.37028
-114,34,0.370348
-113,34,0.370416
-112,34,0.370483
-111,34,0.37055
-110,34,0.370617
-109,34,0.370683
-108,34,0.370749
-107,34,0.370815
-106,34,0.370881
-105,34,0.370947
-104,34,0.371013
-103,34,0.371078
-102,34,0.371144
-101,34,0.371209
-100,34,0.371275
-99,34,0.37134
-98,34,0.371406
-97,34,0.371472
-96,34,0.371538
-95,34,0.371604
-94,34,0.371671
-93,34,0.371738
-92,34,0.371805
-91,34,0.371872
-90,34,0.37194
-89,34,0.372009
-88,34,0.372078
-87,34,0.372147
-86,34,0.372217
-85,34,0.372288
-84,34,0.372359
-83,34,0.372431
-82,34,0.372503
-81,34,0.372576
-80,34,0.37265
-79,34,0.372724
-78,34,0.372799
-77,34,0.372875
-76,34,0.372951
-75,34,0.373028
-74,34,0.373106
-73,34,0.373185
-72,34,0.373264
-71,34,0.373344
-70,34,0.373425
-69,34,0.373506
-68,34,0.373588
-67,34,0.373671
-66,34,0.373755
-65,34,0.373839
-64,34,0.373924
-63,34,0.374009
-62,34,0.374095
-61,34,0.374182
-60,34,0.374269
-59,34,0.374357
-58,34,0.374445
-57,34,0.374534
-56,34,0.374624
-55,34,0.374713
-54,34,0.374804
-53,34,0.374894
-52,34,0.374985
-51,34,0.375077
-50,34,0.375169
-49,34,0.375261
-48,34,0.375353
-47,34,0.375446
-46,34,0.375538
-45,34,0.375632
-44,34,0.375725
-43,34,0.375818
-42,34,0.375912
-41,34,0.376005
-40,34,0.376099
-39,34,0.376192
-38,34,0.376286
-37,34,0.37638
-36,34,0.376474
-35,34,0.376567
-34,34,0.376661
-33,34,0.376754
-32,34,0.376847
-31,34,0.37694
-30,34,0.377033
-29,34,0.377126
-28,34,0.377218
-27,34,0.37731
-26,34,0.377401
-25,34,0.377493
-24,34,0.377584
-23,34,0.377674
-22,34,0.377764
-21,34,0.377853
-20,34,0.377942
-19,34,0.37803
-18,34,0.378118
-17,34,0.378205
-16,34,0.378291
-15,34,0.378376
-14,34,0.37846
-13,34,0.378544
-12,34,0.378626
-11,34,0.378708
-10,34,0.378788
-9,34,0.378867
-8,34,0.378945
-7,34,0.379021
-6,34,0.379096
-5,34,0.37917
-4,34,0.379242
-3,34,0.379312
-2,34,0.379381
-1,34,0.379448
0,34,0.379513
1,34,0.379576
2,34,0.379636
3,34,0.379695
4,34,0.379752
5,34,0.379806
6,34,0.379857
7,34,0.379906
8,34,0.379953
9,34,0.379997
10,34,0.380038
11,34,0.380076
12,34,0.380111
13,34,0.380143
14,34,0.380172
15,34,0.380198
16,34,0.38022
17,34,0.380239
18,34,0.380255
19,34,0.380267
20,34,0.380275
21,34,0.38028
22,34,0.380281
23,34,0.380278
24,34,0.380272
25,34,0.380261
26,34,0.380247
27,34,0.380229
28,34,0.380207
29,34,0.38018
30,34,0.38015
31,34,0.380115
32,34,0.380077
33,34,0.380034
34,34,0.379988
35,34,0.379937
36,34,0.379883
37,34,0.379824
38,34,0.379761
39,34,0.379695
40,34,0.379624
41,34,0.37955
42,34,0.379472
43,34,0.37939
44,34,0.379304
45,34,0.379215
46,34,0.379122
47,34,0.379026
48,34,0.378926
49,34,0.378823
50,34,0.378717
51,34,0.378607
52,34,0.378495
53,34,0.37838
54,34,0.378262
55,34,0.378141
56,34,0.378018
57,34,0.377892
58,34,0.377764
59,34,0.377633
60,34,0.377501
61,34,0.377367
62,34,0.37723
63,34,0.377092
64,34,0.376953
65,34,0.376812
66,34,0.37667
67,34,0.376526
68,34,0.376381
69,34,0.376236
70,34,0.376089
71,34,0.375942
72,34,0.375794
73,34,0.375646
74,34,0.375497
75,34,0.375348
76,34,0.375199
77,34,0.37505
78,34,0.374901
79,34,0.374752
80,34,0.374603
81,34,0.374454
82,34,0.374306
83,34,0.374159
84,34,0.374011
85,34,0.373865
86,34,0.373719
87,34,0.373574
88,34,0.373429
89,34,0.373286
90,34,0.373143
91,34,0.373001
92,34,0.37286
93,34,0.37272
94,34,0.372581
95,34,0.372443
96,34,0.372307
97,34,0.372171
98,34,0.372036
99,34,0.371903
100,34,0.37177
101,34,0.371639
102,34,0.371509
103,34,0.37138
104,34,0.371252
105,34,0.371125
106,34,0.371
107,34,0.370875
108,34,0.370752
109,34,0.37063
110,34,0.370509
111,34,0.370389
112,34,0.37027
113,34,0.370152
114,34,0.370036
115,34,0.36992
116,34,0.369806
117,34,0.369692
118,34,0.36958
119,34,0.369469
120,34,0.369359
121,34,0.36925
122,34,0.369142
123,34,0.369036
124,34,0.36893
125,34,0.368826
126,34,0.368723
127,34,0.368621
128,34,0.368521
129,34,0.368422
130,34,0.368324
131,34,0.368227
132,34,0.368132
133,34,0.368038
134,34,0.367946
135,34,0.367855
136,34,0.367766
137,34,0.367678
138,34,0.367592
139,34,0.367508
140,34,0.367425
141,34,0.367344
142,34,0.367265
143,34,0.367188
144,34,0.367113
145,34,0.36704
146,34,0.366969
147,34,0.3669
148,34,0.366834
149,34,0.366769
150,34,0.366707
151,34,0.366647
152,34,0.36659
153,34,0.366535
154,34,0.366482
155,34,0.366432
156,34,0.366385
157,34,0.36634
158,34,0.366298
159,34,0.366258
160,34,0.366222
161,34,0.366188
162,34,0.366157
163,34,0.366128
164,34,0.366103
165,34,0.36608
166,34,0.366061
167,34,0.366044
168,34,0.36603
169,34,0.366019
170,34,0.366011
171,34,0.366006
172,34,0.366003
173,34,0.366004
174,34,0.366008
175,34,0.366014
176,34,0.366023
177,34,0.366035
178,34,0.36605
179,34,0.366068
180,34,0.366088
-180,35,0.388212
-179,35,0.388239
-178,35,0.388269
-177,35,0.388302
-176,35,0.388338
-175,35,0.388376
-174,35,0.388417
-173,35,0.38846
-172,35,0.388506
-171,35,0.388555
-170,35,0.388606
-169,35,0.388659
-168,35,0.388714
-167,35,0.388771
-166,35,0.388831
-165,35,0.388892
-164,35,0.388955
-163,35,0.38902
-162,35,0.389087
-161,35,0.389156
-160,35,0.389226
-159,35,0.389297
-158,35,0.38937
-157,35,0.389444
-156,35,0.38952
-155,35,0.389596
-154,35,0.389674
-153,35,0.389752
-152,35,0.389832
-151,35,0.389912
-150,35,0.389993
-149,35,0.390074
-148,35,0.390156
-147,35,0.390239
-146,35,0.390322
-145,35,0.390405
-144,35,0.390489
-143,35,0.390572
-142,35,0.390656
-141,35,0.39074
-140,35,0.390824
-139,35,0.390908
-138,35,0.390992
-137,35,0.391075
-136,35,0.391158
-135,35,0.391242
-134,35,0.391324
-133,35,0.391407
-132,35,0.391489
-131,35,0.39157
-130,35,0.391651
-129,35,0.391732
-128,35,0.391812
-127,35,0.391892
-126,35,0.391971
-125,35,0.392049
-124,35,0.392127
-123,35,0.392204
-122,35,0.392281
-121,35,0.392357
-120,35,0.392433
-119,35,0.392508
-118,35,0.392582
-117,35,0.392656
-116,35,0.39273
-115,35,0.392803
-114,35,0.392875
-113,35,0.392947
-112,35,0.393018
-111,35,0.393089
-110,35,0.39316
-109,35,0.39323
-108,35,0.3933
-107,35,0.393369
-106,35,0.393438
-105,35,0.393507
-104,35,0.393576
-103,35,0.393645
-102,35,0.393714
-101,35,0.393782
-100,35,0.393851
-99,35,0.393919
-98,35,0.393988
-97,35,0.394056
-96,35,0.394125
-95,35,0.394194
-94,35,0.394263
-93,35,0.394333
-92,35,0.394403
-91,35,0.394473
-90,35,0.394544
-89,35,0.394615
-88,35,0.394686
-87,35,0.394758
-86,35,0.39483
-85,35,0.394904
-84,35,0.394977
-83,35,0.395051
-82,35,0.395126
-81,35,0.395202
-80,35,0.395278
-79,35,0.395355
-78,35,0.395433
-77,35,0.395511
-76,35,0.39559
-75,35,0.39567
-74,35,0.395751
-73,35,0.395832
-72,35,0.395914
-71,35,0.395997
-70,35,0.396081
-69,35,0.396166
-68,35,0.396251
-67,35,0.396337
-66,35,0.396423
-65,35,0.396511
-64,35,0.396599
-63,35,0.396688
-62,35,0.396777
-61,35,0.396867
-60,35,0.396958
-59,35,0.397049
-58,35,0.397141
-57,35,0.397233
-56,35,0.397326
-55,35,0.39742
-54,35,0.397514
-53,35,0.397608
-52,35,0.397703
-51,35,0.397798
-50,35,0.397894
-49,35,0.397989
-48,35,0.398086
-47,35,0.398182
-46,35,0.398279
-45,35,0.398376
-44,35,0.398473
-43,35,0.398571
-42,35,0.398668
-41,35,0.398766
-40,35,0.398863
-39,35,0.398961
-38,35,0.399059
-37,35,0.399157
-36,35,0.399254
-35,35,0.399352
-34,35,0.39945
-33,35,0.399547
-32,35,0.399645
-31,35,0.399742
-30,35,0.399839
-29,35,0.399936
-28,35,0.400032
-27,35,0.400128
-26,35,0.400224
-25,35,0.40032
-24,35,0.400415
-23,35,0.400509
-22,35,0.400603
-21,35,0.400697
-20,35,0.40079
-19,35,0.400882
-18,35,0.400974
-17,35,0.401065
-16,35,0.401155
-15,35,0.401245
-14,35,0.401333
-13,35,0.401421
-12,35,0.401507
-11,35,0.401592
-10,35,0.401676
-9,35,0.401759
-8,35,0.401841
-7,35,0.401921
-6,35,0.402
-5,35,0.402077
-4,35,0.402153
-3,35,0.402227
-2,35,0.402299
-1,35,0.402369
0,35,0.402437
1,35,0.402503
2,35,0.402567
3,35,0.402628
4,35,0.402688
5,35,0.402744
6,35,0.402798
7,35,0.40285
8,35,0.402899
9,35,0.402944
10,35,0.402987
11,35,0.403027
12,35,0.403063
13,35,0.403097
14,35,0.403127
15,35,0.403153
16,35,0.403176
17,35,0.403196
18,35,0.403212
19,35,0.403223
20,35,0.403232
21,35,0.403236
22,35,0.403236
23,35,0.403232
24,35,0.403225
25,35,0.403213
26,35,0.403196
27,35,0.403176
28,35,0.403151
29,35,0.403122
30,35,0.403089
31,35,0.403052
32,35,0.40301
33,35,0.402964
34,35,0.402913
35,35,0.402858
36,35,0.402799
37,35,0.402736
38,35,0.402668
39,35,0.402597
40,35,0.402521
41,35,0.402441
42,35,0.402356
43,35,0.402268
44,35,0.402176
45,35,0.40208
46,35,0.401981
47,35,0.401877
48,35,0.40177
49,35,0.40166
50,35,0.401546
51,35,0.401429
52,35,0.401309
53,35,0.401185
54,35,0.401059
55,35,0.40093
56,35,0.400798
57,35,0.400663
58,35,0.400526
59,35,0.400387
60,35,0.400246
61,35,0.400102
62,35,0.399957
63,35,0.399809
64,35,0.399661
65,35,0.39951
66,35,0.399358
67,35,0.399205
68,35,0.399051
69,35,0.398896
70,35,0.39874
71,35,0.398583
72,35,0.398426
73,35,0.398268
74,35,0.39811
75,35,0.397952
76,35,0.397793
77,35,0.397635
78,35,0.397476
79,35,0.397318
80,35,0.39716
81,35,0.397002
82,35,0.396845
83,35,0.396688
84,35,0.396532
85,35,0.396376
86,35,0.396221
87,35,0.396068
88,35,0.395914
89,35,0.395762
90,35,0.395611
91,35,0.395461
92,35,0.395312
93,35,0.395164
94,35,0.395017
95,35,0.394871
96,35,0.394726
97,35,0.394582
98,35,0.39444
99,35,0.394299
100,35,0.394159
101,35,0.39402
102,35,0.393883
103,35,0.393746
104,35,0.393611
105,35,0.393477
106,35,0.393344
107,35,0.393213
108,35,0.393083
109,35,0.392953
110,35,0.392825
111,35,0.392699
112,35,0.392573
113,35,0.392449
114,35,0.392325
115,35,0.392203
116,35,0.392082
117,35,0.391962
118,35,0.391844
119,35,0.391726
120,35,0.39161
121,35,0.391495
122,35,0.391381
123,35,0.391268
124,35,0.391157
125,35,0.391047
126,35,0.390938
127,35,0.39083
128,35,0.390724
129,35,0.390619
130,35,0.390515
131,35,0.390413
132,35,0.390313
133,35,0.390214
134,35,0.390116
135,35,0.39002
136,35,0.389926
137,35,0.389833
138,35,0.389743
139,35,0.389654
140,35,0.389567
141,35,0.389481
142,35,0.389398
143,35,0.389317
144,35,0.389238
145,35,0.389161
146,35,0.389087
147,35,0.389014
148,35,0.388945
149,35,0.388877
150,35,0.388812
151,35,0.388749
152,35,0.38869
153,35,0.388632
154,35,0.388578
155,35,0.388526
156,35,0.388477
157,35,0.388431
158,35,0.388387
159,35,0.388347
160,35,0.38831
161,35,0.388275
162,35,0.388244
163,35,0.388216
164,35,0.388191
165,35,0.388169
166,35,0.38815
167,35,0.388134
168,35,0.388121
169,35,0.388112
170,35,0.388105
171,35,0.388102
172,35,0.388102
173,35,0.388105
174,35,0.388111
175,35,0.38812
176,35,0.388133
177,35,0.388148
178,35,0.388167
179,35,0.388188
180,35,0.388212
-180,36,0.410941
-179,36,0.410973
-178,36,0.411007
-177,36,0.411045
-176,36,0.411085
-175,36,0.411129
-174,36,0.411175
-173,36,0.411224
-172,36,0.411276
-171,36,0.41133
-170,36,0.411387
-169,36,0.411446
-168,36,0.411507
-167,36,0.411571
-166,36,0.411637
-165,36,0.411705
-164,36,0.411775
-163,36,0.411848
-162,36,0.411921
-161,36,0.411997
-160,36,0.412074
-159,36,0.412153
-158,36,0.412233
-157,36,0.412314
-156,36,0.412397
-155,36,0.412481
-154,36,0.412566
-153,36,0.412652
-152,36,0.412739
-151,36,0.412827
-150,36,0.412915
-149,36,0.413004
-148,36,0.413094
-147,36,0.413184
-146,36,0.413274
-145,36,0.413365
-144,36,0.413456
-143,36,0.413547
-142,36,0.413638
-141,36,0.413729
-140,36,0.41382
-139,36,0.413911
-138,36,0.414002
-137,36,0.414092
-136,36,0.414182
-135,36,0.414272
-134,36,0.414361
-133,36,0.41445
-132,36,0.414539
-131,36,0.414627
-130,36,0.414714
-129,36,0.414801
-128,36,0.414887
-127,36,0.414972
-126,36,0.415057
-125,36,0.415141
-124,36,0.415225
-123,36,0.415308
-122,36,0.41539
-121,36,0.415471
-120,36,0.415552
-119,36,0.415632
-118,36,0.415711
-117,36,0.41579
-116,36,0.415867
-115,36,0.415945
-114,36,0.416021
-113,36,0.416097
-112,36,0.416173
-111,36,0.416248
-110,36,0.416322
-109,36,0.416396
-108,36,0.41647
-107,36,0.416543
-106,36,0.416616
-105,36,0.416688
-104,36,0.41676
-103,36,0.416832
-102,36,0.416904
-101,36,0.416975
-100,36,0.417047
-99,36,0.417118
-98,36,0.41719
-97,36,0.417261
-96,36,0.417333
-95,36,0.417405
-94,36,0.417476
-93,36,0.417549
-92,36,0.417621
-91,36,0.417694
-90,36,0.417767
-89,36,0.41784
-88,36,0.417914
-87,36,0.417989
-86,36,0.418064
-85,36,0.41814
-84,36,0.418216
-83,36,0.418293
-82,36,0.41837
-81,36,0.418448
-80,36,0.418527
-79,36,0.418607
-78,36,0.418687
-77,36,0.418768
-76,36,0.41885
-75,36,0.418932
-74,36,0.419016
-73,36,0.4191
-72,36,0.419185
-71,36,0.419271
-70,36,0.419358
-69,36,0.419445
-68,36,0.419533
-67,36,0.419622
-66,36,0.419712
-65,36,0.419803
-64,36,0.419894
-63,36,0.419986
-62,36,0.420079
-61,36,0.420173
-60,36,0.420267
-59,36,0.420361
-58,36,0.420457
-57,36,0.420553
-56,36,0.420649
-55,36,0.420747
-54,36,0.420844
-53,36,0.420942
-52,36,0.421041
-51,36,0.42114
-50,36,0.421239
-49,36,0.421339
-48,36,0.421439
-47,36,0.42154
-46,36,0.421641
-45,36,0.421742
-44,36,0.421843
-43,36,0.421944
-42,36,0.422046
-41,36,0.422148
-40,36,0.422249
-39,36,0.422351
-38,36,0.422453
-37,36,0.422555
-36,36,0.422657
-35,36,0.422759
-34,36,0.422861
-33,36,0.422963
-32,36,0.423064
-31,36,0.423166
-30,36,0.423267
-29,36,0.423368
-28,36,0.423469
-27,36,0.423569
-26,36,0.423669
-25,36,0.423769
-24,36,0.423869
-23,36,0.423967
-22,36,0.424066
-21,36,0.424164
-20,36,0.424261
-19,36,0.424358
-18,36,0.424453
-17,36,0.424549
-16,36,0.424643
-15,36,0.424736
